# Ahmed Car Model, slant - angle = 25 degree
# Profiles on plane x=500mm
# Origin of coordinate system:
#      x=0: end of the car, y=0: symmetry plane, z=0: ground plane
#
#  S.Becker/H. Lienhart/C.Stoots
#  Insitute of Fluid Mechanics
#  University Erlangen-Nuremberg
#  Erlangen, Germany
#
#  x[mm]       y[mm]      z[mm]      U[m/s]     V[m/s]     W[m/s]    urms[m/s]  vrms[m/s]  wrms[m/s]  uv[m2/s2]  uw[m2/s2]  uuu[m3/s3] vvv[m3/s3] www[m3/s3] uuv[m3/s3] uuw[m3/s3] uvv[m3/s3] uww[m3/s3]
   500.000   -240.000    118.000     37.100      1.980      3.780      3.300      3.174      3.030      2.627     -2.930    -41.900    -51.109     23.100    -19.416     14.600    -22.302    -18.100
   500.000   -240.000    138.000     38.700      2.560      3.700      2.660      2.897      2.620      2.135     -1.790    -33.500    -52.735     22.700    -19.895     13.100    -21.552    -17.300
   500.000   -240.000    158.000     39.200      2.880      3.490      2.270      2.645      2.200      1.712     -0.807    -26.900    -49.535     18.200    -16.445      8.350    -16.816    -12.000
   500.000   -240.000    178.000     39.400      3.100      3.130      1.890      2.286      1.850      1.325     -0.567    -13.800    -33.929     12.400    -13.407      6.460    -13.285     -6.670
   500.000   -240.000    198.000     39.500      3.460      2.830      1.590      1.853      1.550      0.633     -0.402     -8.280    -21.541     13.900     -7.475      5.030     -5.615     -4.620
   500.000   -240.000    218.000     39.500      3.690      2.400      1.150      1.245      1.170      0.250     -0.128     -0.407     -7.712      6.790     -2.648      2.490     -1.633     -0.677
   500.000   -240.000    238.000     39.500      3.850      1.840      0.845      0.815      0.859      0.047      0.008      0.296     -2.296      2.990     -0.512      0.637     -0.020     -0.046
   500.000   -240.000    258.000     39.500      3.850      1.290      0.622      0.553      0.609      0.013     -0.043     -0.486     -0.347      1.620     -0.082      0.718      0.032     -0.716
   500.000   -240.000    278.000     39.500      3.620      0.866      0.496      0.455      0.433     -0.001      0.001     -0.033     -0.063      0.104     -0.041      0.064     -0.019     -0.007
   500.000   -240.000    298.000     39.400      3.580      0.327      0.430      0.437      0.377     -0.014     -0.004     -0.019     -0.025      0.015     -0.012      0.004     -0.002      0.002
   500.000   -240.000    318.000     39.500      3.640     -0.189      0.403      0.409      0.338     -0.016     -0.004     -0.021     -0.023      0.003     -0.011      0.000     -0.002      0.001
   500.000   -240.000    338.000     39.500      3.300     -0.609      0.378      0.370      0.296     -0.019     -0.005     -0.021     -0.018     -0.002     -0.011      0.000     -0.003      0.000
