(title "X Velocity")
(labels "Position" "X Velocity")

((xy/key/label "wake_x1")
0.129	40.4132
0.149	40.4072
0.169	40.4014
0.189	40.3958
0.209	40.3904
0.229	40.3852
0.249	40.3803
0.269	40.3756
0.289	40.3711
0.309	40.3669
0.329	40.3629
0.349	40.3591
0.369	40.3556
0.389	40.3523
0.409	40.3492
0.37861	40.3501
0.374424	40.3504
0.370256	40.3506
0.37411	40.3503
0.399	40.3484
0.409	40.3474
0.429	40.3457
0.419	40.3466
0.429	40.3463
0.386629	40.3493
0.388865	40.3491
0.370082	40.3506
0.049	40.4439
0.029	40.4474
0.029	40.4439
0.069	40.4386
0.019	40.4418
0.019	40.444
0.089	40.4318
0.0127933	40.4349
0.00938295	40.4254
0.0127361	40.4369
0.00944564	40.4265
0.109	40.4251
0.00530318	40.4078
0.00191437	40.3799
0.129	40.4186
7.45058e-10	40
0.149	40.4123
0.169	40.4062
0.189	40.4003
0.209	40.3946
0.229	40.3891
0.249	40.3839
0.269	40.3789
0.289	40.3741
0.309	40.3696
0.329	40.3653
0.349	40.3612
0.369	40.3574
0.389	40.3538
0.409	40.3504
0.429	40.3473
0.386811	40.3492
0.378342	40.3499
0.378164	40.3499
0.398488	40.3482
0.419	40.3465
0.40865	40.3473
0.400805	40.348
0.449	40.3437
0.439	40.3447
0.449	40.3443
0.429	40.3455
0.40126	40.3479
0.400938	40.3479
0.391084	40.3488
0.398594	40.3481
0.390866	40.3487
0.401905	40.3478
0.029	40.4508
0.029	40.4537
0.049	40.4504
0.069	40.4451
0.019	40.4469
0.019	40.4505
0.089	40.4381
0.00727224	40.4166
0.00774871	40.4174
0.0125535	40.441
0.0102975	40.4335
0.109	40.4311
0.00156201	40.3909
7.45058e-10	40
0.00171718	40.3868
0.00470787	40.403
7.45058e-10	40
0.129	40.4243
0.149	40.4177
0.169	40.4113
0.189	40.4051
0.209	40.3991
0.229	40.3933
0.249	40.3878
0.269	40.3825
0.289	40.3774
0.309	40.3725
0.329	40.3679
0.349	40.3635
0.369	40.3594
0.389	40.3555
0.409	40.3519
0.429	40.3484
0.449	40.3452
0.414544	40.3467
0.418475	40.3463
0.413603	40.3466
0.411235	40.3469
0.439	40.3445
0.449	40.3435
0.469	40.3416
0.459	40.3426
0.469	40.3422
0.428333	40.3453
0.424169	40.3457
0.398949	40.348
0.411651	40.3468
0.419304	40.3461
0.419734	40.346
0.029	40.4566
0.029	40.4603
0.049	40.4572
0.069	40.4519
0.019	40.4548
0.019	40.4586
0.089	40.4446
0.0126561	40.4476
0.0100335	40.4392
0.00815027	40.4278
0.00773465	40.4225
0.109	40.4374
0.00335821	40.4021
7.45058e-10	40
0.0024159	40.4014
7.45058e-10	40
0.129	40.4303
0.149	40.4234
0.169	40.4167
0.189	40.4102
0.209	40.4039
0.229	40.3978
0.249	40.392
0.269	40.3863
0.289	40.3809
0.309	40.3758
0.329	40.3708
0.349	40.3662
0.369	40.3617
0.389	40.3575
0.409	40.3536
0.429	40.3499
0.449	40.3464
0.469	40.3431
0.425069	40.3456
0.431509	40.3449
0.438643	40.3444
0.459	40.3424
0.443696	40.3439
0.448779	40.3434
0.489	40.3394
0.479	40.3405
0.489	40.3401
0.469	40.3414
0.432269	40.3448
0.432548	40.3448
0.432435	40.3448
0.438456	40.3443
0.440266	40.344
0.440518	40.344
0.443848	40.3438
0.446658	40.3434
0.069	40.4589
0.029	40.464
0.049	40.4644
0.029	40.468
0.019	40.4625
0.019	40.468
0.089	40.4514
0.00948754	40.4468
0.0118041	40.455
0.00688501	40.4267
0.00855537	40.4365
0.109	40.4439
0.00199202	40.4066
7.45058e-10	40
0.00426642	40.4147
7.45058e-10	40
0.129	40.4365
0.149	40.4294
0.169	40.4224
0.189	40.4156
0.209	40.409
0.229	40.4026
0.249	40.3964
0.269	40.3905
0.289	40.3847
0.309	40.3793
0.329	40.3741
0.349	40.3691
0.369	40.3643
0.389	40.3598
0.409	40.3556
0.429	40.3516
0.449	40.3478
0.469	40.3443
0.489	40.341
0.458742	40.3421
0.455631	40.3426
0.455135	40.3426
0.44811	40.3432
0.479	40.3403
0.489	40.3393
0.509	40.3372
0.499	40.3384
0.509	40.3379
0.460511	40.3419
0.468424	40.3413
0.460028	40.3421
0.453298	40.3428
0.45322	40.3427
0.461445	40.3418
0.461303	40.3418
0.46174	40.3418
0.00416229	40.4153
7.45058e-10	40
0.00219744	40.408
7.45058e-10	40
0.0127605	40.4675
0.0087626	40.4611
0.01011	40.4663
0.019	40.4728
0.00761539	40.4373
0.00831556	40.44
0.00659897	40.4317
0.089	40.4584
0.069	40.4662
0.049	40.4722
0.029	40.4726
0.029	40.4782
0.019	40.4769
0.109	40.4507
0.129	40.443
0.149	40.4356
0.169	40.4283
0.189	40.4212
0.209	40.4143
0.229	40.4076
0.249	40.4011
0.269	40.3949
0.289	40.3888
0.309	40.3831
0.329	40.3775
0.349	40.3722
0.369	40.3672
0.389	40.3624
0.409	40.3579
0.429	40.3536
0.449	40.3495
0.469	40.3457
0.489	40.3421
0.509	40.3388
0.474174	40.3407
0.478741	40.3402
0.499	40.3382
0.484961	40.3395
0.488838	40.3392
0.529	40.335
0.519	40.3361
0.529	40.3356
0.509	40.3371
0.473648	40.3406
0.473809	40.3405
0.474005	40.3406
0.00921501	40.4637
0.0126387	40.4758
0.00562875	40.4284
0.00703461	40.4416
0.481841	40.3397
